street_nam,lat,lon
N CAHAVA RANCH RD,-111.95852033401182,33.8553163054275
N CALICO RD,-111.91823797642346,33.68461707368889
N CALIENTE DR,-111.70762991915156,33.621870131109816
N CALISTOGA CR,-111.91807464331728,33.68616159061633
N CALLE CABALLEROS,-111.93797372042778,33.55117217098857
N CALLE DE LOS ARBOLES,-111.97652541099423,33.7755061457333
N CALLE DE LOS FLORES,-111.97166495130826,33.77444768025679
N CALLE DEL ORO,-111.71187154529039,33.618050811585974
N CALLE DEL PRADO,-111.71217371729995,33.622820499599804
N CALLE LA FUENDA,-111.71307298515381,33.62000566364948
N CALLE OCHENTA SIETE,-111.8933305821451,33.54776231859508
N CALLE ROYALE,-111.89801848322449,33.687111084431955
N CAMBRIA DR,-111.71803694368764,33.61091676864741
N CAMELBACK MANOR DR,-111.96603081747807,33.528708108320764
N CAMELDALE WY,-111.95344376285945,33.52248274702854
N CAMELLIA ST,-111.92134747785286,33.449165163224016
N CAMEO DR,-111.72321245638163,33.613678694708284
N CAMERON CT,-111.7166118555299,33.59079706616282
N CAMINO ADELE,-111.89514840993118,33.70120999352179
N CAMINO ALLENADA,-111.95746880401407,33.50119860280188
N CAMPESTRE,-111.8968893545491,33.76561783724268
N CAMPO ALLEGRE DR,-111.93870255556571,33.45200004294855
N CAMPSITE CT,-111.76790510529017,33.61123504356924
N CANAL BANK RD,-111.85196325375243,33.51775763624435
N CANDY BARREL CR,-111.88211579592772,33.7256211615576
N CANTA BELLO,-111.94552505008058,33.56163631551248
N CANTA REDONDO,-111.94417258945238,33.55975956793803
N CANYON CREEK CR,-111.95751697958563,33.80604522079178
N CANYON CREEK CT,-111.95851572797663,33.80537147887291
N CANYON CROSSINGS DR,-111.95849979482084,33.809405122558545
N CANYON DR,-111.74926713570821,33.63623607819898
N CANYON RIDGE DR,-111.95818931525048,33.81012219973993
N CANYON RIDGE TR,-111.95270302162919,33.85773000651588
N CANYON SPRINGS DR,-111.95791928491677,33.861570255522174
N CANYON VIEW LN,-111.74503367261072,33.577169549992554
N CARDINAL CT,-111.74397576897911,33.617226745720025
N CARDINAL DR,-111.94886952797222,33.53378456800452
N CAREFREE ESTATES CR,-111.9123356790475,33.82414969053465
N CAREFREE MOUNTAIN DR,-111.95380072341423,33.80233878840137
N CARHILL AV,-111.91660140484777,33.48903783556748
N CARRIAGE DR,-111.9493585735944,33.81851678615342
N CASA BELLAS,-111.89762072322094,33.76093161479785
N CASA BLANCA DR,-111.93888549207536,33.52174501242138
N CASITAS CIRCLE SOUTH,-111.92075369862778,33.80020312033509
N CASTILLO DR,-111.75915145400747,33.625417453922445
N CATALPA PL,-111.73245501842084,33.624385439272515
N CATCLAW CR,-111.8759465792023,33.7256236810146
N CATCLAW CT,-111.7498114607676,33.61106230996265
N CATTLETRACK RD,-111.91729831353422,33.522296017258945
N CAVALIER DR,-111.92907993900877,33.450400265256015
N CAVE CREEK RD,-111.92961023689429,33.810668861631214
N CENTENNIAL PEAK DR,-111.75604383330284,33.576484886193526
N CENTER ST,-111.83075619920247,33.50918781431873
N CENTURY DR,-111.74253653082175,33.6168890959624
N CENTURY LN,-111.95956185446573,33.5901445286666
N CERRITO VISTA DR,-111.87180966198542,33.56966165843795
N CERRO ALTO DR,-111.7570225151739,33.63210049640706
N CHAMA DR,-111.72375502618502,33.59714777904416
N CHAMBERS CT,-111.91492298792271,33.488677440621146
N CHAMPLAIN AV,-111.92960278040532,33.45580502638669
N CHAPARRON,-111.89787745569805,33.759925026171366
N CHARBRAY DR,-111.87767134689304,33.87004019920788
N CHARLES BLAIR MACDONALD RD,-111.87782172060918,33.838035725145986
N CHARLES DR,-111.98518360930397,33.55846131226443
N CHEROKEE,-111.89645981665001,33.453186870889624
N CHERRY HILLS CT,-111.719909896529,33.585841615693525
N CHESTNUT,-111.78430023337968,33.47602860569328
N CHINO LN,-111.95085484832555,33.80472475699588
N CHINOOK PZ,-111.70735579841642,33.61577196762211
N CHIPMUNK LN,-111.73637113557764,33.5907158720093
N CHIQUITA LN,-111.93357578844234,33.51052451834264
N CHIRICAHUA PASS,-111.87518310436299,33.87304853534865
N CHISUM TR,-111.89316851588471,33.721221895144986
N CHOKEBERRY CR,-111.87441708542852,33.71676517353157
N CHOLLA GARDEN DR,-111.865443492644,33.723059848707294
N CHOLLA LN,-111.87183980434175,33.49324817743901
N CHOLLA PL,-111.9470752703709,33.5731962879384
N CHURCH RD,-111.86573893781636,33.6986159074517
N CIELO RUN,-111.94838600145698,33.8623088527456
N CIRCLE DR,-111.93133101961811,33.5304229892684
N CIRRUS CT,-111.76446287766923,33.573934377163354
N CIVIC CENTER PZ,-111.92148603032093,33.495014605908956
N CLIFF TOP DR,-111.70500323596335,33.608686915488285
N CLOUD CREST TR,-111.76188256128489,33.59861244922183
N CLUB HOUSE WY,-111.89369305682912,33.693069491464726
N CLUBGATE DR,-111.93753375470972,33.62662797030654
N COBBLESTONE LN,-111.74055360383183,33.63602821806621
N COCKLE BURR,-111.881096771049,33.45996268067888
N COCONINO CR,-111.9483863100906,33.5729639613932
N COCONINO RD,-111.94965854206714,33.557126651931384
N COLLEGE AV,-111.93425955753645,33.45054082701563
N COLONY DR,-111.71238676522738,33.59671787597067
N COMMERCE CT,-111.90723164568969,33.464502407072864
N CONCHO LN,-111.89661954445148,33.83838222919231
N CONCHO ST,-111.89987533100121,33.82829582536402
N CONESTOGA TR,-111.95594737507612,33.82074468319915
N COPPER RIDGE TR,-111.73829996654787,33.57488439459229
N COTTONTAIL RUN,-111.97392879812804,33.54176637239941
N COTTONWOOD CANYON RD,-111.93457575129625,33.883389515463186
N COUNCIL CT,-111.70801253786561,33.61805134802038
N COUNTRY CLUB DR,-111.83953915797123,33.50078538147331
N COUNTRY CLUB TR,-111.89972640091666,33.69571165786995
N COURTSIDE DR,-111.71780426054279,33.618605561672865
N COVENTRY CR,-111.72963673461372,33.6142205486648
N CRAFTSMAN CT,-111.92773813654725,33.497253902169284
N CREEK VIEW LN,-111.97472727593302,33.81164152526213
N CREIGHTON CT,-111.91576286426164,33.48867812586452
N CREOSOTE CR,-111.87596855020664,33.72286703282947
N CREOSOTE CT,-111.75420841002567,33.61765505980811
N CRESTVIEW DR,-111.76162723816837,33.58723700727303
N CRIMSON CANYON,-111.76788647822737,33.56947562338484
N CROMWELL DR,-111.72458470039133,33.59330469118035
N CROWN POINT DR,-111.91907542208428,33.79312023672983
N CROWN RIDGE,-111.76074192770793,33.569642049882546
N CRYSTAL HILLS DR,-111.72791949138053,33.60408429330204
N DAFFODIL ST,-111.92049991480057,33.449209090811394
N DALEY DR,-111.79761398343119,33.46754256918675
N DANIEL DR,-111.7322965515728,33.60569631643714
N DATE DR,-111.9291765288441,33.4473131775189
N DAWN RIDGE CT,-111.71456052194554,33.592287949163584
N DE LA CAMINO CR,-111.9553329297649,33.866111987524846
N DEER TRAIL CT,-111.76293674536178,33.61944601137118
N DEER TRAIL RD,-111.83152667584835,33.86669071110523
N DEERSKIN DR,-111.71022792178945,33.62224056283801
N DEL CAMBRE BL,-111.71034952178442,33.616585791601764
N DEL CAMBRE CT,-111.71022549987816,33.61187384629036
N DEL NORTE DR,-111.89956112824048,33.544889645754196
N DELRAY DR,-111.71507621228872,33.624983737516374
N DEMARET DR,-111.7112373628794,33.57994901382824
N DERRINGER CT,-111.92206264480788,33.81595252665142
N DESERT BLOOM CR,-111.91429332850129,33.79329089484128
N DESERT BROOM DR,-111.88126463315575,33.72413650450164
N DESERT CLOSE,-111.84653795152349,33.59809788013577
N DESERT COVE DR,-111.95964166261449,33.44721690562076
N DESERT FAIRWAYS DR,-111.96841586468963,33.53683183826327
N DESERT FLOWER DR,-111.75528148638142,33.615519404096446
N DESERT FOX PY,-111.77027697135858,33.633952297106596
N DESERT HIGHLANDS DR,-111.86058031845269,33.72118063588569
N DESERT HILLS RD,-111.94888485752806,33.53522075971753
N DESERT MOUNTAIN PY,-111.85446854530055,33.85098846061485
N DESERT RIDGE DR,-111.8706779798505,33.80093414590949
N DESERT ROSE DR,-111.75477709014238,33.5757279712575
N DESERT SAGE DR,-111.7268157533301,33.59826034302738
N DESERT SKY CT,-111.9760109657929,33.78863799819521
N DESERT VISTA,-111.70696591178736,33.59300471170893
N DESERT WASH TR,-111.75116916833574,33.57174071848576
N DESERT WILLOW DR,-111.88022267385644,33.7214685310536
N DESERT WILLOW PY,-111.97174509374138,33.749203060462676
N DESERT WINDS CR,-111.95856960509286,33.801833675781545
N DESERT WINDS DR,-111.95953579679686,33.85977849880961
N DESPERADO CT,-111.72693683830485,33.56863165234829
N DESPERADO RD,-111.92010177357218,33.686961413262104
N DEVLIN CR,-111.70897660207778,33.58352610079151
N DIAL BL,-111.9221482706908,33.63007352344769
N DIAMOND CHOLLA DR,-111.88539802462599,33.7232567353808
N DIAMONDBACK PL,-111.775031250915,33.63262522965492
N DICKENS CT,-111.7259380489091,33.62008232799827
N DIXIE MINE TR,-111.74315245056692,33.63574756667366
N DOBSON RD,-111.87389166434447,33.55313539914513
N DOG WOOD LN,-111.73324666147458,33.62291737836513
N DORSEY LN,-111.91745480443069,33.44578621720505
N DOUBLE BARREL CT,-111.97155235264839,33.78919362553327
N DRAGOON LN,-111.95699232584616,33.522547040553626
N DREAM ST,-111.91250169916742,33.82642560413602
N DRINKWATER BL,-111.92330517522524,33.491885226643255
N DRURY LN,-111.73004789972954,33.616975322243746
N DRYAD PL,-111.76013571046482,33.63422350891358
N DUSTER RD,-111.91883797006997,33.68647588414293
N EAGLE FEATHER RIDGE,-111.73590610414729,33.62322141964572
N EAGLE LN,-111.70813387158965,33.58293520324018
N EAGLE MOUNTAIN INN RD,-111.76231363893815,33.57579612693369
N EAGLE RIDGE DR,-111.76420028512905,33.604323025471246
N EAGLES NEST DR,-111.74637655105006,33.629739442350655
N EASTRIDGE LN,-111.75800458012563,33.60248479620912
N ECHO CANYON CR,-111.97579855039066,33.52064542119242
N ECHO CANYON DR,-111.94977905211374,33.737060569804065
N ECHO CANYON LN,-111.97702337972211,33.52209296373727
N ECHO CANYON PY,-111.97453176839603,33.52234254128093
N EDGEWATER DR,-111.76565214161408,33.63435908380396
N EDGEWORTH DR,-111.72162463196273,33.615320920250355
N EL ARROYO RD,-111.93908030850602,33.55208240124117
N EL CAMINO DR,-111.93366753767305,33.44651405769394
N EL COLLADO,-111.89483560377475,33.76696108290016
N EL COSQUILLO,-111.89852961378539,33.76883511354198
N EL INDIO CR,-111.9586109165053,33.831919203210006
N EL MAJON,-111.89275007719867,33.7632971563221
N EL PUEBLO BL,-111.70337477549849,33.61574302898383
N EL SENDERO RD,-111.94840869911094,33.80357717723009
N EL SOBRANTE AV,-111.70878808520202,33.62258567780079
N ELENA DR,-111.75145021363721,33.623754903313184
N ELMARO CR,-111.94158207198156,33.55866590559361
N ELSIE AV,-111.95260709796283,33.50371381838289
N EMBASSY ST,-111.934715264528,33.452069812214376
N ENSUENO,-111.90024493216144,33.75862788852242
N ESCALANTE DR,-111.70167966021002,33.62401379528803
N ESCONDIDO DR,-111.71456170050544,33.62313643694796
N ESTHER ST,-111.92535328699272,33.442175261981916
N EUCALYPTUS DR,-111.97297235866134,33.54591676510668
N EVANS DR,-111.94931063962105,33.503732335907145
N EXTENSION RD,-111.84806477819421,33.49166025266323
N FAIRLYNN DR,-111.72157095759455,33.619863198441884
N FAIRWAY CR,-111.9129657167147,33.794040877664976
N FAIRWAY TR,-111.96210384701217,33.83333433448903
N FALCON DR,-111.70925326126986,33.5969152912289
N FARVIEW CT,-111.95497406891423,33.85124040717981
N FARVIEW DR,-111.91915943942082,33.56202300007396
N FATHER KINO TR,-111.90054538023568,33.845530658327384
N FAYETTE DR,-111.72878514998072,33.61973718615983
N FERNWOOD LN,-111.84192177479285,33.84080170661564
N FIESTA ST,-111.92238123473354,33.47821767512509
N FINCH DR,-111.70671711108196,33.59627940186247
N FIRE CANYON TR,-111.75148967400796,33.57953724330641
N FIREBRICK DR,-111.71394289014522,33.57012770001102
N FIRERIDGE TR,-111.74969160818573,33.57131440514327
N FLAMING ARROW CT,-111.74024113983717,33.63137552469649
N FLEMING SPRINGS RD,-111.9303238651282,33.86523191589384
N FLYING BUTTE,-111.76957500054938,33.56934281452453
N FOOTHILL DR,-111.94851952966482,33.55164230550867
N FOOTHILL TR,-111.752008592098,33.57476990902736
N FOOTHILLS MANOR DR,-111.97453529513665,33.569940455737935
N FOREST AV,-111.93659666553822,33.45754683258146
N FOREST CR,-111.93678747715778,33.45753370091864
N FORT MCDOWELL RD,-111.67695744761511,33.578147752822005
N FOUNTAIN HILLS BL,-111.72833474855445,33.60416098793406
N FOUNTAINHEAD DR,-111.71152505469836,33.60551847955372
N FOUR MORE CT,-111.8928260053668,33.82464545715456
N FOUR PEAKS WY,-111.74271888909935,33.574178474632795
N FOURSOME WY,-111.90138201334524,33.82702057010554
N FRANCES ST,-111.92322187638217,33.44217715964662
N FRANK LLOYD WRIGHT BL,-111.85784172402224,33.60696480326199
N FRESNO DR,-111.96867345448871,33.48788547320762
N FRISCO DR,-111.72770245015197,33.587793355829675
N GAINEY CENTER DR,-111.9155407532548,33.56551619793926
N GALATEA DR,-111.71928175327469,33.615825313992445
N GALLOWAY DR,-111.92819012678132,33.83179130316488
N GALVIN PY,-111.9530373175281,33.45421280246818
N GAMBEL DR,-111.70804257117936,33.59711510313255
N GARLAND CR,-111.74569594696375,33.5876525308742
N GENE ST,-111.93019289591973,33.44380908400738
N GERONIMO VISTAS,-111.86085376889267,33.85834758916034
N GILBERT RD,-111.78748735082245,33.476271094962875
N GLENN MOOR RD,-111.84930365374105,33.70839369400772
N GLENPOINT DR,-111.73347382028541,33.62027053652516
N GOLD CT,-111.7380542714222,33.633698091622186
N GOLDEN EAGLE BL,-111.74033748721381,33.62312319365067
N GOLDWATER BL,-111.92940021639869,33.49569844875445
N GOLF CLUB DR,-111.8665889324737,33.71564783376343
N GOLF DR,-111.93030840300683,33.55886406482305
N GORDEN DR,-111.70827861355838,33.57599748606023
N GRACE ST,-111.89772055608583,33.45727572073913
N GRAND ST,-111.83507850255003,33.48769434835027
N GRAND VISTA RD,-111.87174308134459,33.7098958329847
N GRANDVIEW DR,-111.75964873649865,33.60327704555631
N GRANITE REEF RD,-111.90021729593077,33.50610840709026
N GRANITE WY,-111.75233796883188,33.60850091379014
N GRAPEVINE RD,-111.9270189731741,33.83452148108591
N GRAYHAWK DR,-111.89983361941454,33.66975851881381
N GREAT EAGLE ST,-111.88247639071892,33.460419668780155
N GREENAN RD,-111.856261732984,33.70943072678165
N GREENHURST AV,-111.72505812920194,33.62035348871659
N GREENWAY-HAYDEN LOOP,-111.91381449828987,33.630251824853126
N GREER RANCH PY,-111.93411009947683,33.65428175665359
N GREY OWL TR,-111.77363601802533,33.63040784530448
N GUNSMOKE CT,-111.97343768160322,33.78899427672305
N HABITAT CR,-111.95249198784681,33.832132318381106
N HAMILTON DR,-111.7166643516202,33.61212465201159
N HAMPSTEAD DR,-111.73169369289226,33.615570121736845
N HAROLD ST,-111.92217436878954,33.4421564476895
N HARRIS RD,-111.79611120771997,33.47362775992187
N HAWTHORN CT,-111.72044220866556,33.61580705860421
N HAYDEN FRONTAGE RD,-111.90863286423387,33.46859622782343
N HAYDEN RD,-111.90762096631846,33.591116967090755
N HAZELWOOD CR,-111.94804342707873,33.834308834304785
N HIDDEN CANYON CT,-111.74147260617882,33.57345252902486
N HIDDEN VALLEY DR,-111.95144150210162,33.82717254031211
N HIGH POINT DR,-111.91692837580297,33.79340809666088
N HILLTOP LN,-111.93896279418895,33.833785035575225
N HILLTOP RD,-111.95520033912499,33.50354873647049
N HOHOKAM RD,-111.83697766686062,33.87589177217281
N HOLIDAY LN,-111.92749711541938,33.82309299479728
N HONEYSUCKLE DR,-111.7546863208719,33.61579833481679
N HOPBUSH WY,-111.74729753634244,33.61486855797091
N HOPI,-111.89987827249638,33.45321138683729
N HOPI WY,-111.93712781351196,33.48853537010004
N HORIZON TR,-111.73552824812558,33.57044916996924
N HORNE RD,-111.8135330250021,33.49583350029776
N HORSESHOE TR,-111.89551489854152,33.71855446103122
N HUFF N PUFF PL,-111.91243685083687,33.815835771942645
N HUM RD,-111.92301143693959,33.82564196812426
N HUMMINGBIRD LN,-111.95057026548321,33.54754042103238
N HUMMINGBIRD TR,-111.73351698333862,33.56968374491221
N IBSEN DR,-111.71802176761439,33.61687455472321
N INCA AV,-111.71814300448038,33.590292087478964
N INDIAN CAMP TR,-111.9102577319821,33.80324111659753
N INDIAN PONY WY,-111.739519926774,33.58792515152416
N INDIAN ROCK RD,-111.92009821714936,33.80691058545004
N INDIAN WELLS DR,-111.71061133947539,33.58381884144821
N INDIGO DR,-111.73270429986317,33.58747680446562
N INDIGO HILL DR,-111.75581633776926,33.573375463410095
N INNOVATION PL,-111.92403631165533,33.46382179837509
N INVERGORDON PL,-111.9430929331358,33.552361597358335
N INVERGORDON RD,-111.94328396088727,33.54354802864818
N IRONWOOD BLUFF,-111.95500408452256,33.8617260350093
N IRONWOOD DR,-111.94554965326978,33.55856588355395
N IRONWOOD RD,-111.910420261894,33.80357212565025
N IVORY DR,-111.71655106278216,33.624840074501456
N JACQUELINE DR,-111.94917801297451,33.833452808068216
N JAGGED CR,-111.76327672236069,33.57550125327435
N JAVELINA TR,-111.76465161861195,33.627752648295115
N JOJOBA CR,-111.88350832471653,33.725436850665666
N JOKAKE RD,-111.95204123503208,33.496547268288914
N KACHINA,-111.89250892161822,33.453193086945504
N KACHINA LN,-111.94054297563298,33.513932227064785
N KACHINA RD,-111.83132623510733,33.86227031245757
N KAIBAB,-111.89446139703044,33.452071938746485
N KALARAMA AV,-111.91416444882624,33.49036616363973
N KASBA CR,-111.93680075924033,33.514970313753395
N KENDALL DR,-111.72418740727167,33.6133233441097
N KIERLAND BL,-111.92991779896882,33.62387200944031
N KILMER CT,-111.74024350336002,33.63326529045848
N KIM DR,-111.7410463352957,33.63600287540767
N KINGS WY,-111.71658680360747,33.61987422095793
N KINO CT,-111.75053461311482,33.58500460707701
N KIOWA CR,-111.72154635522215,33.591459682468326
N KIVA,-111.89781353617634,33.45324959258534
N KIVA LN,-111.93606053420571,33.523224728595125
N KOBER RD,-111.94122970368514,33.56935732453117
N KOHUANA PL,-111.95335377098812,33.823686440052214
N LA CANOA,-111.95995387262656,33.83116979553579
N LA CASA DR,-111.71148666463561,33.61356288021599
N LA COSTA DR,-111.71744046328216,33.618168696123035
N LA CRUZ ST,-111.92212902929168,33.4768787385035
N LA JARA DR,-111.7084414947384,33.61655856778812
N LA MIRADA AV,-111.96209047409754,33.50378150559311
N LA MONTANA DR,-111.72326539197155,33.60185348916186
N LA PASADA,-111.70938859107628,33.62407005721294
N LA PLATA RD,-111.82672692993978,33.86948245099724
N LA RONDA CT,-111.70779709945717,33.603837817852686
N LA ROSA DR,-111.93200375677982,33.44811811733098
N LA SENDA,-111.90153174893898,33.69080215363251
N LADRILLO,-111.89927579287026,33.76295512135169
N LAKE SHORE DR,-111.86408133911145,33.57624570287311
N LAMONT DR,-111.71763921847248,33.5958985895296
N LARIAT LN,-111.70540917173085,33.61736305100663
N LARK CT,-111.743246153261,33.6188002310562
N LAS BRISAS LN,-111.96848107680223,33.5461638479073
N LAS LAVATAS RD,-111.88176417557939,33.69611163566987
N LAS PIEDRAS,-111.89848727873611,33.764584412496255
N LAS ROCAS,-111.89886974537038,33.766685917403755
N LAURETTA LN,-111.98217138398232,33.56028968702003
N LAVA BLUFF TR,-111.74002524659318,33.57085035437203
N LAZONA DR,-111.80045659625006,33.470056032737304
N LAZY BURRO RD,-111.9292349566119,33.82296268091665
N LAZY LN,-111.92227817293852,33.81875092105186
N LEGEND TRAIL PY,-111.8745986679987,33.80054863138121
N LEO DR,-111.72704324491963,33.57073837828451
N LILLIAN LN,-111.97870346047262,33.56021775619237
N LINDA DR,-111.94525314817031,33.83017189188405
N LITTLE DOVE ST,-111.88204355794764,33.460512686953955
N LITTLER DR,-111.71424412769464,33.57676778137549
N LIVORNO WY,-111.84947214396304,33.81561088795478
N LOG LN,-111.75704618255868,33.6347211268478
N LOMA LN,-111.96725131700329,33.556238086800775
N LONE EAGLE PT,-111.93135339727898,33.81936057576639
N LONE MOUNTAIN PY,-111.84679880299907,33.8269382391939
N LONG RIFLE RD,-111.91504605581385,33.81875285311455
N LONGFEATHER,-111.76187492484829,33.57142204856068
N LONGHORN DR,-111.8856281359757,33.85512250796926
N LONGLEAF LN,-111.73753755734012,33.609237274033234
N LONGMORE RD,-111.86545927929512,33.4910197277093
N LORMA LN,-111.74782137855446,33.62450622499856
N LOS CABALLOS DR,-111.8916921296269,33.68787326633142
N LOS PORTONES DR,-111.92000310059412,33.70196340757208
N LOS REALES DR,-111.95061429391583,33.80002792843494
N LOS VECINOS DR,-111.95906569473354,33.50062499060816
N LOST ARROW DR,-111.72337325779542,33.598163186001685
N LOST CANYON EAST,-111.85092536167183,33.687432913955156
N LOST CANYON SOUTH,-111.85395337093661,33.686478421868784
N LOST DUTCHMAN DR,-111.95956333321577,33.535423675286204
N LOVE CT,-111.71757066876668,33.61910017091431
N LYNN OAKS DR,-111.91146055973294,33.54792165994331
N LYSILOMA DR,-111.85759463976132,33.72312453114573
N MACDONALD DR,-111.8329328949408,33.496799215552315
N MAMIE MAUDE DR,-111.9513833736816,33.8084421663056
N MANGRUM CT,-111.71562138564771,33.58590238096278
N MANITOU DR,-111.72552898623275,33.59141589860708
N MANZANITA LN,-111.75506082868132,33.60801298550891
N MAPLE DR,-111.73168187609306,33.623485386613936
N MARIA CT,-111.76152062718613,33.63355561082471
N MARICOPA ST,-111.88160310385533,33.460604008060784
N MARIGOLD CR,-111.87765315362374,33.72564938475794
N MARIGOLD DR,-111.95120520405494,33.483263340735455
N MARIPOSA CT,-111.7664851922996,33.62065077660179
N MARRIOTT DR,-111.96842684646384,33.67973736467793
N MARSHALL WY,-111.92852673514453,33.49457678642364
N MARTINGALE RD,-111.9713212501764,33.568949144742106
N MARY ST,-111.92414841423124,33.441742893942845
N MAY ST,-111.87837831069675,33.50824307905983
N MAYFLOWER DR,-111.72506879325918,33.62192906613303
N MCCALLISTER AV,-111.93031221701186,33.45028180469053
N MCDOWELL MOUNTAIN RANCH RD,-111.84736869565549,33.63367204000835
N MCDOWELL MOUNTAIN RD,-111.71318600759628,33.62722107718882
N MCDOWELL VIEW TR,-111.7463215825316,33.57806514708309
N MCKINLEY CR,-111.9381078464107,33.45620217299219
N MEANDER WY,-111.92816798084262,33.80978428234649
N MERION WY,-111.92755629072255,33.55756352016245
N MESA DR,-111.82208852800008,33.51420811240805
N MESA VISTA CT,-111.75362526851394,33.58694018644293
N MESQUITE LN,-111.7518551585567,33.61218001071213
N MIDDLECOFF DR,-111.72236781844961,33.58595833946475
N MIDLAND DR,-111.73064705159156,33.61447325188896
N MILKY WAY DR,-111.885199693687,33.81668771537257
N MILL AV,-111.9449187962308,33.43917218091922
N MILLER RD,-111.9174841021651,33.53354096517382
N MIMOSA DR,-111.7347742591976,33.60430047672485
N MIRA MAR CR,-111.90092464850163,33.71752842449403
N MIRABEL CLUB DR,-111.85409269606174,33.82301791037183
N MIRADAR,-111.89894059336734,33.75976908620433
N MIRAMONTE DR,-111.9567038666419,33.83224085486998
N MISSION BELL CT,-111.71324679781793,33.59201313321959
N MOCKINGBIRD LN,-111.93620802990783,33.54025281969807
N MOHAVE RD,-111.95374238336247,33.55457446339201
N MOHAVE WY,-111.93930953204686,33.49031940960622
N MONTALCINO RD,-111.84998060056951,33.81783077448007
N MONTANOSO,-111.89393637105616,33.766736127643185
N MONTE VISTA DR,-111.93452988819804,33.52260736031361
N MONTEREY DR,-111.71113473593874,33.572611437448764
N MONTROSE WY,-111.95426862896306,33.58155877389937
N MOONLIGHT LN,-111.97870470152026,33.54964725312011
N MORNING GLORY RD,-111.94984791789511,33.56719878054128
N MORNING STAR RD,-111.97278117798166,33.86800797017972
N MOUNTAIN LAUREL DR,-111.88519409578313,33.72558279997463
N MOUNTAIN PY,-111.77107391788358,33.6326391261164
N MOUNTAIN VISTA CT,-111.75839453458927,33.58448587250426
N MOUNTAINSIDE DR,-111.78270483997252,33.65093718058185
N MULE DEER TR,-111.86556733609909,33.67554513470507
N MULE TRAIN RD,-111.90868974078897,33.8203121262916
N MUMMY MOUNTAIN RD,-111.96274700152397,33.54492445332069
N MUSKRAT LN,-111.74030214542094,33.583568333869685
N MYRTLE AV,-111.93793920235571,33.45771305206628
N NAVAJO,-111.89551925964872,33.453739924026586
N NAVAJO TR,-111.9397721469407,33.488917279635814
N NELSON DR,-111.72367694129443,33.580293286965286
N NEVER MIND TR,-111.93022781627664,33.821076849603486
N NEW MARKET CT,-111.72736715790266,33.616754948559304
N NICKLAUS DR,-111.71100144183835,33.58090890050794
N NIGHTINGALE CR,-111.71627288803947,33.59411509459147
N NORMAL AV,-111.93256622739814,33.45218437249285
N NORTE VISTA,-111.75663155110033,33.63052028204065
N NORTHRIDGE LN,-111.7307584725278,33.57984466949827
N NORTHSIGHT BL,-111.89666476048893,33.62197963190502
N NORTHSTAR CR,-111.90113586886409,33.78601757527322
N NORTHSTAR DR,-111.72481089955605,33.604313139573776
N NORTHVIEW LN,-111.84150765637192,33.81821553332343
N NYACK DR,-111.74814483379672,33.63112379456455
N OAK ST,-111.91668352402245,33.44578488975268
N OAKHURST WY,-111.95783977171145,33.59382865300166
N OAKWOOD LN,-111.7142921622497,33.61669262415036
N OASIS DR,-111.71503923002143,33.59381259810409
N OCOTILLO CR,-111.92039335333362,33.811395087897864
N OCOTILLO RIDGE DR,-111.91167393571878,33.84028154556781
N OLD BRIDGE RD,-111.90845963877342,33.77577004506296
N OLD CORRAL RD,-111.88105520036156,33.873450762983246
N OLD MINE RD,-111.8349773637267,33.873930104779255
N OLD STAGE RD,-111.96935947796385,33.85851750336776
N OLD TRAIL CT,-111.72943460119238,33.59242946755454
N OLEANDER ST,-111.91916882700347,33.44481623949057
N OLIVE ST,-111.81772298237279,33.50624056892136
N OLYMPIC WY,-111.7166568146196,33.61935042222965
N OOTAM RD,-111.95619601086632,33.82543100483853
N ORGAN PIPE CR,-111.73087244185152,33.59676272133052
N ORILLO OESTE RD,-111.97294634726703,33.81779443441623
N OWL CT,-111.74203757676733,33.62222855668257
N PACESETTER WY,-111.90096719333695,33.64585060198657
N PAINT YOUR WAGON TR,-111.97065387788851,33.790859966443
N PAIUTE,-111.8992216205264,33.453343160323925
N PAIUTE WY,-111.94223260865193,33.48816478805162
N PALISADES BL,-111.7556452972988,33.58864191684826
N PALM DR,-111.93127018436462,33.44985660930092
N PALMETTO LN,-111.72915337795857,33.624115132819604
N PALO BREA DR,-111.92379649671292,33.76147370692491
N PALO VERDE LN,-111.7533372541187,33.63565936234809
N PALOMINO TR,-111.89744146094938,33.7194184606499
N PAMPAS PL,-111.70825718666663,33.62336463184511
N PANORAMA DR,-111.7108285915139,33.599614423408426
N PAPAGO DR,-111.9390296403152,33.455764922448076
N PARADISE DR,-111.9314013522937,33.594854078658436
N PARADISE LN,-111.94765635173076,33.50331808282887
N PARADISE VIEW ST,-111.91951758663149,33.52129606500217
N PARADISE VILLAGE PY,-111.97592929192288,33.60090818849671
N PARADISE WY,-111.9508084530774,33.496459693708566
N PARADOX DR,-111.75893950160751,33.63677901827591
N PARKWAY AV,-111.91524722744813,33.49749720816163
N PARTRIDGE PL,-111.7140115835451,33.58928013121991
N PASEO DE ORO,-111.95012447935345,33.8589759622664
N PASEO TIEMPO,-111.89280866494008,33.758887635533796
N PASO TR,-111.9058637302895,33.722365851864026
N PAVILIONS BL,-111.88647436230563,33.53856598996707
N PEACE PIPE PL,-111.73928055995071,33.63066810022008
N PEACEFUL LN,-111.86808509144245,33.814997225340335
